0.0002776,0.0010508,1e-05,8.8956e-06,8.2098,73.338,0.010098,3e-06,0.0010817,111.4,36.432,138,0,-0.61956,-1.6322,138,62,117.15,1
0.011074,0.027982,0.0013565,0.001533,3.8267,15.116,0.15692,0.000117,0.029964,1190.2,489.15,1476,0,-1.2341,-0.30198,1476,222,1285.8,0
0.00043934,0.00085435,0.0001275,0.00018458,2.0481,2.36,0.002625,0,0.00095689,100.45,38.727,100,56.339,0.014044,-1.997,153,62,107.59,1
0.00018144,0.00023584,0.0001355,0.00012009,2.4499,5.2322,0.000962,3e-06,0.00029662,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00034987,0.00074933,0.000132,0.00014826,2.9629,7.3385,0.003069,4e-06,0.00082358,87.82,38.034,62,0,0.79577,-1.3265,153,62,95.627,1
0.00014344,0.00023678,2e-06,1.4826e-06,1.6529,1.2011,0.00076,1e-06,0.00027582,116.72,34.296,138,0,-0.9653,-1.0787,138,62,121.61,1
0.00055461,0.0009629,0.000153,0.00010082,1.8057,1.326,0.002921,1e-05,0.001107,81,33.075,62,0,1.1374,-0.7131,138,62,87.43,1
0.00023073,0.0010133,6e-06,7.413e-06,9.0841,84.952,0.010044,1e-06,0.0010343,110.44,38.286,138,0,-0.45803,-1.764,150,62,116.83,1
0.00027637,0.0010481,5e-06,2.9652e-06,8.062,71.448,0.01001,3e-06,0.0010788,117.48,33.911,138,0,-1.0206,-0.9677,138,62,122.23,1
0.0019816,0.0044765,0.000786,0.00018458,5.7217,37.617,0.03707,1.9e-05,0.004875,1476.3,345.29,1596,0,-2.9652,7.047,1596,291,1515.7,0
0.00018277,0.00027505,0.000127,0.00014455,2.6081,5.8114,0.001154,0,0.00032909,89.36,36.664,62,0,0.57461,-1.6864,138,62,96.519,1
0.0029467,0.010324,0.0003365,8.2284e-05,6.1673,42.062,0.085815,0.000114,0.010687,1403.3,289.51,1476,0,-3.666,11.597,1476,222,1432.6,0
0.00014856,0.00022374,1.5e-05,1.7791e-05,1.7006,1.6025,0.000776,3e-06,0.00026763,108.36,37.256,138,0,-0.4443,-1.8205,138,62,114.53,1
0.086152,0.19377,0.0004335,0.00042625,2.0767,2.8311,0.64498,0.00011,0.21118,695.65,628.4,316,71.165,0.89618,-1.1897,1676,268,935.35,0
0.00026505,0.0010196,9.8e-05,0.00013788,8.4595,76.464,0.00989,3e-06,0.0010485,104.39,39.537,138,22.239,-0.12323,-1.9515,153,62,111.56,1
0.0048526,0.016836,0.000541,0.00049889,7.6812,65.43,0.15775,0.000115,0.017441,1337.3,426.32,1596,0,-1.3691,0.50341,1596,222,1402.9,0
0.00019961,0.00039137,2e-06,2.9652e-06,1.8507,1.6132,0.001176,0,0.00043759,121.28,31.641,138,0,-1.3316,-0.22876,138,62,125.3,1
0.0015551,0.0025846,0.0007825,0.00018977,4.1363,17.904,0.016977,1.9e-05,0.0030053,1498.8,293.38,1596,0,-3.4036,10.214,1596,345,1526.9,0
0.00026822,0.0010491,4.5e-06,6.6717e-06,8.4117,75.912,0.010155,0,0.0010778,105.32,37.815,138,0,-0.27855,-1.9415,138,62,111.84,1
0.00012785,6.129e-05,0.000108,5.9304e-06,1.7811,3.4437,0.000379,5.2e-05,0.00014165,67.64,1.4321,68,0,-3.65,11.437,68,62,67.655,1
0.0025593,0.013152,0.0003195,3.3359e-05,9.0521,84.153,0.12961,0.00026,0.013334,1427.3,239.9,1476,0,-4.632,19.677,1476,222,1447.1,0
0.017674,0.023622,0.018599,0.0087021,2.5824,6.8395,0.11082,0.000136,0.029407,247.98,2.7924,248,0,-7.8744,72.185,252,222,248,0
0.00017881,0.00054856,0.000108,1.4826e-06,9.5805,91.472,0.005587,8e-05,0.00057436,68.7,7,68,0,9.702,93.06,138,68,69.052,1
0.0067404,0.038186,0.00081,5.3374e-05,6.8437,45.762,0.29709,0.000151,0.038588,1611.7,291.33,1676,0,-4.3759,17.675,1676,222,1637.5,0
0.001418,0.0015044,0.0007875,0.00018681,3.0675,11.582,0.01004,0.000187,0.0020619,1479.5,305.23,1596,0,-2.7175,5.9362,1596,442,1510.3,0
0.0052438,0.031698,0.000453,0.00032988,9.196,86.03,0.31311,0.000116,0.031972,1177.2,640.3,1676,0,-0.64156,-1.4551,1676,222,1338.5,0
0.00020315,0.00032213,9.9e-05,0.00013936,1.8388,1.8259,0.001093,3e-06,0.00037948,106.08,37.699,138,0,-0.31933,-1.9169,138,62,112.52,1
0.00055526,0.00096244,0.0001485,7.5613e-05,1.8145,1.3479,0.002881,2e-06,0.001107,81.76,33.504,62,0,1.0779,-0.84623,138,62,88.295,1
0.0001719,0.00025092,0.000116,0.00015716,2.6596,6.4406,0.001049,3e-06,0.00030312,91.64,37.256,62,0,0.4443,-1.8205,138,62,98.853,1
0.0010853,0.003581,0.000357,4.6702e-05,5.6912,33.532,0.027292,0.000285,0.0037247,1428.2,225.46,1476,0,-4.7364,21.052,1476,222,1445.7,0
0.00020537,0.00036209,2e-06,2.2239e-06,1.6921,1.1283,0.001087,0,0.0004147,119.12,36.193,138,0,-0.88992,-1.0986,153,62,124.44,1
0.00014712,0.0001961,8.6e-05,0.00012157,1.4302,0.75576,0.000636,3e-06,0.00024436,109.85,39.59,138,22.239,-0.35024,-1.8198,153,62,116.7,1
0.012608,0.054264,0.0004575,5.3374e-05,4.8777,25.124,0.38669,0.00035,0.055445,1556.8,263.87,1676,0,-3.7132,15.596,1676,222,1578.8,0
0.19932,0.40566,0.001718,0.0022936,1.5797,0.62375,1.2911,9.9e-05,0.45016,260.24,1.3716,260,0,5.4279,27.74,268,260,260.24,0
0.0099095,0.036109,0.0005415,0.00061824,5.4638,31.312,0.25249,8.2e-05,0.03727,582.98,486.82,228,8.8956,1.2872,0.4857,1676,222,757.95,0
0.00017715,0.00029503,8.5e-05,0.00011935,2.2722,3.8541,0.001048,3e-06,0.00034286,101.52,38.161,138,0,-0.078866,-2.0136,138,62,108.39,1
0.0015036,0.0045024,0.0003155,4.9667e-05,6.7947,49.535,0.038839,8.5e-05,0.0047255,1326.1,408.05,1476,0,-2.3041,3.3433,1476,222,1386.8,0
0.39126,0.89392,0.000791,0.00094145,2.2988,3.5534,3.0739,0.000121,0.97169,539.4,551.87,291,102.3,1.4803,0.29779,1676,222,769.72,0
0.00019162,0.00038816,2e-06,1.4826e-06,2.048,2.4648,0.001242,0,0.00043113,123.91,35.731,138,0,-1.0457,-0.66865,158,62,128.91,1
