0.016384,0.017049,0.010105,0.012989,0.77478,2.1633,0.050435,7.7333e-05,0.023548,143.76,10.153,146,0,1.8426,9.7407,192,133,144.11,0.027829,0.029467,0.0031151,0.0037998,0.34348,1.2138,0.064835,0.00055212,0.04024,439.3,450.7,256,94.886,1.9993,5.3257,1594,192,625,0.010322,0.015365,0.0016148,0.001377,1.4622,3.7422,0.050435,7.009e-05,0.018446,253.11,307.4,146,19.274,3.7531,16.126,1594,133,397.01,1
0.28407,0.82888,0.019367,0.028556,3.4179,10.871,3.9404,0.0001,0.86494,252.29,95.665,228,0,3.6472,11.662,641,228,269.33,0.15304,0.56828,0.002084,0.0025605,5.1223,28.8,3.9435,0.000127,0.58429,1430.3,514.81,1676,0,-1.7012,1.0889,1676,228,1518.8,0.099479,0.4595,0.000481,0.00056413,6.5731,48.006,3.9398,9.5e-05,0.4679,1018,702.4,1676,0,-0.16931,-1.9404,1676,228,1234.8,0
0.016612,0.015893,0.0099518,0.012048,0.71642,2.0966,0.050711,0.00026766,0.022901,143.32,10.016,146,0,1.9183,10.482,192,133,143.67,0.026316,0.029797,0.0030359,0.0039296,0.45094,1.2486,0.065196,0.00019092,0.039459,452.45,462.6,302,163.09,1.9693,5.1963,1594,192,642.71,0.010308,0.014524,0.0017222,0.0015705,1.3886,3.5466,0.050711,0.00012103,0.01775,260.79,320.6,146,19.274,3.6463,15.297,1594,133,412.03,1
0.016395,0.0165,0.0080795,0.010365,0.68061,1.9821,0.050577,0.00037935,0.023164,143.59,9.8512,146,0,1.9913,11.112,192,133,143.92,0.025708,0.029713,0.0029824,0.0032837,0.48101,1.2582,0.064708,0.00056571,0.039002,432.13,448.11,265,108.23,2.0652,5.5659,1594,192,618.38,0.010026,0.014839,0.0016115,0.0012972,1.4138,3.5519,0.050577,4.8042e-05,0.017847,256.12,311.67,146,19.274,3.7298,15.876,1594,133,402.2,1
0.017476,0.016967,0.011167,0.013208,0.69367,2.0211,0.05136,0.00089851,0.02426,142.9,9.8331,146,0,2.1326,11.769,192,133,143.23,0.027352,0.029847,0.0029228,0.0034713,0.3825,1.2047,0.064631,0.00058142,0.040201,427.33,416.13,324,195.7,2.2683,6.7287,1594,192,592.74,0.010674,0.015426,0.0016196,0.0012864,1.4134,3.5848,0.05136,0.00018481,0.018696,253.83,293.2,146,19.274,3.8967,17.891,1594,133,386.7,1
0.014951,0.016804,0.0048481,0.0068447,0.96206,2.4593,0.051406,2.1709e-05,0.022389,144.21,10.621,146,0,1.5945,8.1847,192,133,144.6,0.023913,0.029463,0.003093,0.0025734,0.58895,1.3567,0.066543,0.00046314,0.037652,756.9,609.88,536,510.01,0.37425,1.3827,1594,157,967.11,0.0094517,0.014882,0.0016858,0.0017969,1.6299,4.2566,0.051406,2.1709e-05,0.017567,383.16,482.74,146,19.274,1.8256,4.6312,1594,133,614.43,1
0.01795,0.017435,0.011554,0.013952,0.6917,2.0252,0.050781,0.00026246,0.024927,142.76,9.9882,146,0,2.0245,10.902,192,133,143.11,0.03056,0.03115,0.0030497,0.0035895,0.16192,1.0288,0.065382,0.00062868,0.043336,418.03,408.62,308,171.98,2.2571,6.6694,1594,192,580.69,0.011316,0.016053,0.0016298,0.0013394,1.3561,3.4089,0.050781,6.1298e-05,0.019575,244.61,280.39,146,19.274,4.0159,18.87,1594,133,371.04,1
0.018028,0.017482,0.011057,0.013204,0.64836,1.9113,0.050836,0.00026317,0.025015,142.59,9.8302,146,0,2.1286,11.699,192,133,142.92,0.030702,0.029962,0.0055895,0.008287,0.17262,1.0902,0.065456,0.0023109,0.042615,258.14,71.798,210,26.687,0.33317,1.4067,378,192,267.67,0.011367,0.016037,0.0016389,0.0013531,1.3393,3.3117,0.050836,0.00026317,0.019591,185.34,71.265,146,19.274,1.5038,3.8708,378,133,198.44,1
0.015633,0.016648,0.0059206,0.0080917,0.77466,2.083,0.050988,2.6362e-05,0.022743,144.19,10.292,146,0,1.6445,8.7714,192,133,144.55,0.026004,0.030374,0.0029476,0.0032384,0.45504,1.2123,0.064726,0.00041638,0.039663,475.92,483.88,268.5,113.42,1.7168,4.2922,1594,192,673.89,0.010005,0.015019,0.0016134,0.0015266,1.441,3.5998,0.050988,1.9292e-05,0.017983,263.61,329.32,146,19.274,3.4577,13.888,1594,133,420.55,1
0.031302,0.077708,0.002895,0.0042328,4.0306,16.863,0.41491,8e-05,0.082565,977.87,689.13,981.5,1029.7,-0.041728,-1.9742,1676,222,1189.7,0.013539,0.0417,0.0028665,0.0039926,5.147,27.081,0.27698,8.6e-05,0.043558,270.79,193.8,228,0,5.8564,37.413,1676,216,332.18,0.0094772,0.024366,0.002074,0.0028518,6.073,45.238,0.21179,8e-05,0.02603,482.91,520.9,228,0,1.7224,1.1389,1676,216,708.4,0
0.017107,0.016935,0.011512,0.013758,0.73189,2.1243,0.050734,0.00024906,0.023978,142.64,9.7612,146,0,2.1235,11.792,192,133,142.97,0.029694,0.030009,0.0045499,0.0049961,0.24577,1.1198,0.065115,0.0023601,0.04192,276.25,94.611,201,13.343,0.45968,1.7177,484,192,291.58,0.010959,0.015541,0.0017084,0.0015175,1.3886,3.539,0.050734,8.7006e-05,0.018952,190.74,85.905,146,19.274,1.7366,4.7505,484,133,209.02,1
0.051649,0.065023,0.001516,0.0022476,1.0741,0.11624,0.21535,9.8e-05,0.082385,231.54,15.418,228,0,3.9132,13.665,297,228,232.04,0.036515,0.042854,0.035012,0.0028392,3.9644,19.542,0.29256,0.000356,0.056033,1617.1,174.07,1676,0,-2.9576,8.5701,1676,777,1626.3,0.022274,0.030695,0.014157,0.02076,2.4751,7.7525,0.16536,9.8e-05,0.037801,1076.7,692.66,1676,0,-0.35953,-1.8307,1676,228,1278.4,0
0.018144,0.017981,0.011431,0.01358,0.6749,1.9153,0.050736,2.5506e-05,0.025442,143.27,11.721,146,0,2.3365,10.574,192,133,143.75,0.028016,0.030614,0.0031724,0.0039033,0.31897,1.1079,0.064556,0.00035184,0.041201,468.92,466.6,288.5,143.07,1.8359,4.7672,1594,192,657.17,0.011258,0.016372,0.0016665,0.0016781,1.3774,3.3861,0.050736,2.5506e-05,0.019802,267.02,326.63,146,19.274,3.461,14.063,1594,133,420.62,1
0.058172,0.20895,0.002668,0.0036146,4.3377,19.354,1.2115,0.000114,0.21465,232.13,11.548,228,8.8956,1.4399,2.3215,266,216,232.41,0.048102,0.19043,0.002094,0.0025352,4.7461,23.359,1.1929,0.00011,0.19473,239.71,28.02,228,17.791,1.3894,0.32588,300,216,241.31,0.033207,0.15597,0.000929,0.0010156,5.6526,33.88,1.1929,0.00011,0.15871,236.3,22.402,228,8.8956,1.9035,2.6326,300,216,237.35,0
0.008412,0.013297,0.00070073,0.0010262,1.5435,3.913,0.040384,5.239e-06,0.015593,142.68,14.517,146,0,-2.1523,12.456,165,76,143.39,0.0055705,0.013944,0.00075884,0.00058035,2.9896,10.625,0.060305,1.5784e-05,0.014907,894.47,656.16,458,394.37,0.043642,1.061,1594,192,1106.1,0.0033735,0.0083148,0.00067012,0.00057167,3.3499,13.597,0.040384,5.239e-06,0.0089345,593.75,627.44,192,87.473,0.88718,1.8576,1594,76,861.56,1
1.017,2.246,0.031916,0.046978,1.9791,2.2783,7.7833,9.7e-05,2.4392,385.03,277.42,224,2.9652,2.1237,4.5569,1484,222,472.48,0.67291,1.678,0.012778,0.018688,2.8227,7.1691,7.5933,0.000149,1.7951,459.21,415.67,265,72.647,2.1173,3.3197,1676,216,617.11,0.41047,1.322,0.003759,0.0052247,3.8762,14.902,7.5933,9.7e-05,1.3779,430.28,368.21,265,72.647,2.3126,4.6683,1676,216,565.12,0
