0.0004384,0.0021011,6e-06,2.9652e-06,6.5008,42.761,0.016319,3e-06,0.0021361,759.62,477.05,1130,0,-0.50519,-1.742,1130,61,895.73,1
0.00038777,0.00078294,0.0001295,9.0439e-05,2.414,3.9544,0.002615,0,0.00087019,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00014156,0.00017391,0.0001,0.00014678,1.3829,0.91272,0.000585,0,0.00022357,103.47,40.32,138,22.239,-0.036313,-1.957,153,62,110.97,1
0.00064532,0.0013306,0.000145,7.2647e-05,3.9211,21.457,0.009911,7e-06,0.0014728,81.76,33.504,62,0,1.0779,-0.84623,138,62,88.295,1
0.00017122,0.0002185,0.0001265,5.2632e-05,2.6358,6.4296,0.000961,3e-06,0.00027673,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00034292,0.00073741,0.000136,0.00013269,3.014,7.6384,0.003113,4e-06,0.00080989,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00015212,0.00014178,0.000134,6.6717e-05,1.4905,2.1692,0.000564,1e-06,0.00020746,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00014845,0.00015079,0.000133,0.00014233,1.4113,1.7422,0.000593,1e-06,0.00021107,91.64,37.256,62,0,0.4443,-1.8205,138,62,98.853,1
0.00036705,0.00076064,0.000104,0.00014826,2.707,6.1806,0.00299,3e-06,0.00084114,103.8,38,138,0,-0.198,-1.9803,138,62,110.47,1
0.00056244,0.00098219,0.000146,0.00010304,1.8254,1.4446,0.003392,2e-06,0.0011276,81.12,36.32,62,0,1.3569,-0.12462,153,62,88.805,1
0.00018666,0.00026991,0.000135,0.00014233,2.3744,4.6345,0.001068,3e-06,0.00032706,96.03,39.582,62,0,0.31144,-1.8726,153,62,103.79,1
0.00040984,0.00082124,0.000118,0.00015864,2.2366,3.1739,0.002754,4e-06,0.00091414,97.72,38.123,62,0,0.11842,-2.0057,138,62,104.82,1
0.00014517,0.00014137,0.000114,0.00015271,1.4349,2.0076,0.000599,3e-06,0.00020214,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00014408,0.00016181,0.000118,0.00016457,1.4737,2.0062,0.000754,3e-06,0.00021606,89.36,36.664,62,0,0.57461,-1.6864,138,62,96.519,1
0.00023191,0.0010334,5e-06,1.4826e-06,8.9737,83.532,0.010199,3e-06,0.0010541,125.2,32.214,138,0,-1.3673,0.067638,153,62,129.24,1
0.00035679,0.0007578,6.65e-05,9.2662e-05,2.7764,6.6289,0.003161,4e-06,0.00083415,105.32,37.815,138,0,-0.27855,-1.9415,138,62,111.84,1
0.00018736,0.00025311,0.000136,0.00013269,2.2796,4.2708,0.001033,3e-06,0.00031389,87.84,36.183,62,0,0.66541,-1.5727,138,62,94.932,1
0.00029312,0.0010528,5e-06,1.4826e-06,7.7182,67.146,0.009926,3e-06,0.0010878,129.64,23.899,138,0,-2.4556,4.0709,138,62,131.8,1
0.00055579,0.00095548,0.000162,0.00011045,1.8039,1.3327,0.002947,1.1e-05,0.0011012,79.48,32.144,62,0,1.264,-0.40614,138,62,85.674,1
0.00018141,0.00024019,0.0001345,0.00013566,2.35,4.8334,0.000973,4e-06,0.00030004,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00017942,0.00027668,0.000103,0.00014529,2.3396,4.4229,0.001061,4e-06,0.0003286,96.96,38.069,62,0,0.15811,-1.9946,138,62,104.1,1
0.00041238,0.00082563,7.35e-05,0.00010304,2.1653,2.9435,0.002711,3e-06,0.00091919,101.36,38.883,138,22.239,-0.021291,-1.9905,153,62,108.49,1
0.00014986,0.00015806,0.0001355,0.00012231,2.0202,4.3206,0.000706,3e-06,0.00021724,87.22,37.099,62,0,0.78759,-1.3491,153,62,94.71,1
0.00023914,0.0010227,8.8e-05,0.00012454,9.2379,86.981,0.0102,3e-06,0.0010453,99.98,39.956,62,0,0.11445,-1.9539,153,62,107.59,1
0.00020638,0.00034491,5.5e-06,3.7065e-06,1.6755,1.103,0.001074,3e-06,0.00040046,113.68,35.631,138,0,-0.7602,-1.4362,138,62,119.08,1
0.00017102,0.00023787,0.000126,6.2269e-05,2.9721,8.4198,0.001085,0,0.000292,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00037352,0.00079774,9.85e-05,0.00014011,2.6459,5.6726,0.003083,4e-06,0.00087724,105.32,37.815,138,0,-0.27855,-1.9415,138,62,111.84,1
0.00040984,0.0008247,0.0001025,0.00014233,2.2152,3.0933,0.002652,4e-06,0.00091723,100.76,38.184,138,0,-0.039409,-2.0183,138,62,107.68,1
0.0001512,0.0001671,0.000105,0.00014752,1.1933,0.35297,0.000575,3e-06,0.00022473,87.84,36.183,62,0,0.66541,-1.5727,138,62,94.932,1
0.00023245,0.0010244,5e-06,1.4826e-06,8.9914,83.766,0.010119,3e-06,0.0010454,121.28,31.641,138,0,-1.3316,-0.22876,138,62,125.3,1
0.00035691,0.00075571,0.000114,0.00016531,2.7454,6.4172,0.002998,0,0.00083232,105.32,37.815,138,0,-0.27855,-1.9415,138,62,111.84,1
0.00018679,0.00026357,0.000122,0.00015567,2.1825,3.6039,0.000975,0,0.00032197,91.64,37.256,62,0,0.4443,-1.8205,138,62,98.853,1
0.00017796,0.00025626,0.0001275,0.00013492,2.7539,6.8574,0.001084,0,0.00031094,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00055577,0.00095448,0.000164,0.00010452,1.8053,1.3321,0.002949,4e-06,0.0011004,79.48,32.144,62,0,1.264,-0.40614,138,62,85.674,1
0.00018589,0.00025493,0.000124,0.00011342,2.3504,4.4975,0.001023,3e-06,0.00031447,89.95,38.479,62,0,0.65309,-1.5381,153,62,97.759,1
0.0004332,0.00084962,0.0001085,0.000149,2.0833,2.5107,0.002761,4e-06,0.0009499,99.24,38.184,62,0,0.039409,-2.0183,138,62,106.26,1
0.00015368,0.00015221,0.000127,0.00012306,1.7471,3.2928,0.000753,3e-06,0.00021577,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00023662,0.0010221,5e-06,1.4826e-06,8.9384,83.06,0.010081,3e-06,0.0010441,121.28,31.641,138,0,-1.3316,-0.22876,138,62,125.3,1
0.00054876,0.00095244,0.0001455,9.2662e-05,1.8149,1.3533,0.002901,9e-06,0.0010951,81,33.075,62,0,1.1374,-0.7131,138,62,87.43,1
0.00033549,0.0007145,0.0001095,0.00016086,2.912,7.6593,0.003015,0,0.0007861,106.84,37.568,138,0,-0.3605,-1.8886,138,62,113.19,1
0.00018086,0.00025853,0.0001175,0.00014604,2.3885,4.6475,0.001045,3e-06,0.00031445,90.12,36.878,62,0,0.53046,-1.7357,138,62,97.304,1
0.00029483,0.0010657,1e-06,1.4826e-06,7.6933,66.836,0.010035,0,0.0011006,129.64,23.899,138,0,-2.4556,4.0709,138,62,131.8,1
0.00055497,0.0009564,0.000156,0.00011861,1.7957,1.3051,0.00289,6e-06,0.0011016,79.48,32.144,62,0,1.264,-0.40614,138,62,85.674,1
0.00037758,0.00079321,0.0001135,0.00015345,2.6756,5.7857,0.003032,4e-06,0.0008749,101.66,39.224,138,22.239,-0.01412,-1.9802,153,62,108.89,1
0.00018323,0.00024546,0.0001355,0.00013269,2.37,4.9006,0.00101,4e-06,0.00030532,88.43,38.045,62,0,0.74618,-1.4056,153,62,96.192,1
0.00014456,0.0001373,0.000126,0.00012454,1.5649,2.689,0.00064,3e-06,0.0001989,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00014487,0.00017747,9.05e-05,0.00012676,1.4072,1.2459,0.000765,3e-06,0.00022841,92.4,37.42,62,0,0.40214,-1.8565,138,62,99.619,1
0.00055392,0.00096122,0.000167,0.00016012,1.7976,1.3337,0.002972,5e-06,0.0011052,82.35,35.609,62,0,1.1736,-0.571,153,62,89.648,1
0.00033795,0.00071473,0.0001005,0.00014085,2.9366,7.7574,0.00303,3e-06,0.00078736,105.29,40.462,138,22.239,-0.1114,-1.9407,153,62,112.72,1
0.00017266,0.00022989,0.0001225,0.00014381,2.5222,5.8969,0.000981,4e-06,0.00028659,87.52,37.571,62,0,0.79253,-1.335,153,62,95.169,1
0.00016962,0.0002735,0.000112,0.00015864,2.5978,5.7019,0.001071,4e-06,0.00032066,97.55,39.707,62,0,0.23099,-1.9166,153,62,105.25,1
0.00065371,0.0013487,0.0001585,0.00010378,3.953,21.849,0.010087,4e-06,0.0014927,81,33.075,62,0,1.1374,-0.7131,138,62,87.43,1
0.00017849,0.00023777,0.000124,0.000149,2.4183,5.1042,0.000993,4e-06,0.00029636,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00023908,0.00050006,0.000121,0.000149,4.1925,16.924,0.002649,4e-06,0.00055201,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00014263,0.0001836,0.000101,0.00014381,1.2899,0.34549,0.000593,3e-06,0.00023176,109.12,37.075,138,0,-0.48705,-1.7803,138,62,115.19,1
0.00064042,0.0013418,0.0001525,0.00012602,3.9958,22.353,0.010077,4e-06,0.0014808,87.84,36.183,62,0,0.66541,-1.5727,138,62,94.932,1
0.00038444,0.00081939,0.0001175,0.00015938,2.6508,5.3719,0.002997,0,0.00090138,87.08,35.916,62,0,0.71226,-1.5075,138,62,94.128,1
0.000194,0.00037678,2e-06,2.9652e-06,1.8361,1.5689,0.00118,0,0.00042211,121.28,31.641,138,0,-1.3316,-0.22876,138,62,125.3,1
0.00022739,0.0005514,0.000108,1.4826e-06,4.865,22.844,0.003392,4e-06,0.00059389,72.2,16.708,68,0,3.65,11.437,138,68,74.089,1
0.00014033,7.887e-05,0.000108,7.413e-06,1.8933,4.3321,0.000485,4e-06,0.00016078,67.46,12.814,68,0,4.971,24.567,138,62,68.654,1
0.00021729,0.00083049,0.000107,1.4826e-06,8.9171,81.648,0.008177,4e-06,0.00085442,71.5,15.333,68,0,4.0677,14.693,138,68,73.11,1
0.00041581,0.00081593,0.000136,0.00012973,2.265,3.2444,0.002714,2e-06,0.00091213,87.08,35.916,62,0,0.71226,-1.5075,138,62,94.128,1
0.00024225,0.0010238,5e-06,1.4826e-06,8.833,81.678,0.010063,3e-06,0.0010471,122.8,30.553,138,0,-1.4776,0.18532,138,62,126.51,1
0.00033088,0.00071134,0.0001055,0.000149,2.9952,7.9672,0.003029,4e-06,0.0007813,97.1,39.151,62,0,0.22295,-1.9308,153,62,104.62,1
0.00020415,0.00039914,2e-06,2.9652e-06,1.8426,1.592,0.001211,0,0.00044654,123.38,33.158,138,0,-1.2408,-0.30344,153,62,127.71,1
0.00064954,0.0013551,0.0001465,0.00013418,3.8609,20.986,0.01004,1e-06,0.0014966,88.9,36.901,62,0,0.63041,-1.6,153,62,96.184,1
0.00018193,0.00023488,0.0001225,0.00015271,2.3285,4.8219,0.000978,4e-06,0.00029617,86.32,35.631,62,0,0.7602,-1.4362,138,62,93.317,1
0.00037909,0.00078382,0.000111,0.00015716,2.3597,3.8321,0.002752,4e-06,0.00086715,103.04,38.069,138,0,-0.15811,-1.9946,138,62,109.78,1
0.00014647,0.00019302,6.65e-05,9.2662e-05,1.3331,0.47742,0.000712,3e-06,0.00024153,109.12,37.075,138,0,-0.48705,-1.7803,138,62,115.19,1
0.00034397,0.00072275,9.85e-05,0.00014307,2.8048,6.951,0.002962,0,0.00079715,106.08,37.699,138,0,-0.31933,-1.9169,138,62,112.52,1
0.00020477,0.00033485,3.95e-05,5.6339e-05,1.7421,1.4298,0.001076,3e-06,0.00039106,111.4,36.432,138,0,-0.61956,-1.6322,138,62,117.15,1
0.00027979,0.0010541,7.5e-06,5.1891e-06,8.1553,72.656,0.010109,3e-06,0.0010855,111.4,36.432,138,0,-0.61956,-1.6322,138,62,117.15,1
