0.0040218,0.018018,4.881e-05,7.1083e-05,6.4587,44.565,0.13394,1.73e-06,0.018373,932.9,631.17,1218,474.43,-0.50516,1.4196,1558,76,1124.6,1
0.0042072,0.019193,3.2977e-05,4.4846e-05,6.3774,43.431,0.13688,2.478e-06,0.019555,937.19,613.7,1290,278.73,-0.59726,1.4727,1562,76,1118.6,1
0.0043278,0.017975,6.3496e-05,8.5226e-05,6.4281,44.215,0.13193,5.78e-06,0.018401,912.51,626.86,1294,207.56,-0.48444,1.3435,1610,76,1105.3,1
0.0029635,0.012669,3.4793e-05,4.8806e-05,8.1666,75.186,0.12029,1.829e-06,0.012949,905.6,575.38,1262,106.75,-0.6563,1.5793,1590,76,1071.4,1
0.0040079,0.018043,2.5274e-05,2.9899e-05,6.4145,43.864,0.12874,2.313e-06,0.018394,970.16,599.56,1288,272.8,-0.70852,1.6609,1574,76,1138.9,1
0.0033997,0.0078597,0.00023494,0.0003388,3.6614,18.839,0.05029,4.79e-06,0.0085273,819.98,632.7,1282,317.28,-0.23681,1.1352,1518,76,1033.8,1
0.0033199,0.0090604,0.00020535,0.00029262,3.7565,18.168,0.054224,1.758e-06,0.0096069,863.75,693.59,1224,566.35,-0.17685,1.1291,1610,76,1105.6,1
0.0023437,0.0051698,0.00017776,0.00025107,2.335,7.1615,0.020008,2.385e-06,0.0056527,990.78,698.37,1490,148.26,-0.5084,1.2912,1594,76,1210.2,1
0.0021246,0.0047494,4.9843e-05,6.8653e-05,2.5983,9.3851,0.024604,1.661e-06,0.0051812,1042.9,678.35,1466,154.19,-0.68692,1.5116,1598,76,1242.2,1
0.0020235,0.0045998,5.416e-05,6.9291e-05,2.5322,8.1117,0.018204,6.202e-06,0.0050042,1029.3,683.26,1458,166.05,-0.644,1.4553,1582,76,1233.5,1
0.0023912,0.0045466,0.00017996,0.00026209,2.0621,6.3522,0.020047,2.144e-06,0.0051169,1002.9,713.58,1542,83.026,-0.49044,1.2731,1598,76,1228.8,1
0.0020204,0.0044652,4.6031e-05,5.8816e-05,2.4963,8.212,0.019823,5.917e-06,0.0048807,1065.9,694.26,1538,83.026,-0.6932,1.5083,1598,76,1270.2,1
